user_name,bank_name,bank_type,platform,timestamp,text,category,sentiment_score,sentiment,likes,retweets,user_followers,is_reply,in_reply_to_bank_response,response_time_minutes,location
Vivaan,PNB,Public,Twitter,2025-09-29T16:54:35,Delay in transaction confirmation on PNB,speed,-0.445,negative,2,0,2363,TRUE,FALSE,,"Hyderabad, India"
Sai,ICICI Bank,Private,Twitter,2025-08-13T01:35:26,Possible phishing attempt related to ICICI Bank detected #DigitalBanking,fraud,0.03,neutral,5,1,8952,FALSE,TRUE,18,"Hyderabad, India"
Pranav,PNB,Public,Twitter,2025-06-26T21:54:40,Why is PNB taking so long to process UPI?,speed,-0.723,negative,3,3,7390,FALSE,FALSE,,"Bengaluru, India"
Karan,PNB,Public,Twitter,2025-06-24T11:31:47,Reached out to PNB support on Twitter but no reply,service,0.195,positive,1,1,1745,FALSE,TRUE,189,"Kolkata, India"
Shreya,Axis Bank,Private,Twitter,2024-08-13T12:22:07,Great rewards from Axis Bank on UPI payments,promotion,0.495,positive,2,0,16934,FALSE,TRUE,50,"Delhi, India"
Vikram,SBI,Public,Twitter,2025-10-10T13:09:29,SBI's new promo is tempting — good job #UPI,promotion,-0.049,neutral,4,1,114,FALSE,TRUE,103,"Hyderabad, India"
Nisha,Axis Bank,Private,Twitter,2025-07-11T15:34:19,Someone tried to scam me pretending to be Axis Bank customer care,fraud,0.21,positive,2,1,8331,TRUE,FALSE,,"Delhi, India"
Karan,HDFC Bank,Private,Twitter,2024-05-27T03:52:50,HDFC Bank's new promo is tempting — good job #DigitalBanking,promotion,0.013,neutral,2,1,8318,FALSE,TRUE,5,"Hyderabad, India"
Vihaan,HDFC Bank,Private,Twitter,2025-06-07T15:06:36,Reached out to HDFC Bank support on Twitter but no reply #fraudAlert,service,-0.208,negative,1,1,77,FALSE,TRUE,75,"Hyderabad, India"
Divya,HDFC Bank,Private,Twitter,2025-02-07T13:37:40,Alert: fraudulent transaction noticed on my HDFC Bank account,fraud,0.025,neutral,1,0,15338,FALSE,TRUE,1,
Karan,HDFC Bank,Private,Twitter,2024-05-22T11:03:49,Chatbot couldn't help me — HDFC Bank needs better support,service,-0.24,negative,1,0,15348,FALSE,TRUE,8,"Pune, India"
Aarav,Axis Bank,Private,Twitter,2024-09-12T16:56:58,Someone tried to scam me pretending to be Axis Bank customer care #UPI,fraud,-0.72,negative,2,0,17663,FALSE,TRUE,8,"Bengaluru, India"
Keerthi,Axis Bank,Private,Twitter,2024-10-31T08:26:09,Axis Bank app showing unknown beneficiary - possible fraud (Axis Mobile),fraud,-0.144,negative,1,1,15092,FALSE,TRUE,120,"Delhi, India"
Meera,PNB,Public,Twitter,2025-02-18T21:19:12,Chatbot couldn't help me — PNB needs better support #banking,service,-0.283,negative,2,0,4952,TRUE,FALSE,,"Mumbai, India"
Shreya,HDFC Bank,Private,Twitter,2024-07-22T16:42:08,Great rewards from HDFC Bank on UPI payments,promotion,0.617,positive,2,1,4880,FALSE,TRUE,127,"Hyderabad, India"
Sai,PNB,Public,Twitter,2024-12-15T07:26:52,PNB app shows error during checkout,failure,-0.343,negative,1,1,18653,FALSE,FALSE,,"Delhi, India"
Varun,PNB,Public,Twitter,2025-08-17T22:41:21,PNB app showing unknown beneficiary - possible fraud,fraud,-0.433,negative,1,1,2113,TRUE,FALSE,,"Bengaluru, India"
Harini,PNB,Public,Twitter,2025-01-12T14:00:13,Why is PNB taking so long to process UPI?,speed,0.303,positive,3,0,1541,FALSE,FALSE,,"Delhi, India"
Priya,HDFC Bank,Private,Twitter,2024-05-26T16:48:45,Can't complete payment on HDFC Bank. UPI timeout happened,failure,-0.643,negative,0,0,5097,TRUE,TRUE,37,"Pune, India"
Sai,Bank of Baroda,Public,Twitter,2024-08-04T00:20:20,Can't complete payment on Bank of Baroda. UPI timeout happened #fraudAlert,failure,-0.085,neutral,2,0,6626,FALSE,FALSE,,
Sowmya,ICICI Bank,Private,Twitter,2025-08-12T02:06:32,ICICI Bank app shows error during checkout #Cashback,failure,0.152,positive,2,2,13323,FALSE,TRUE,102,"Delhi, India"
Ishaan,SBI,Public,Twitter,2025-09-02T04:02:46,Chatbot couldn't help me — SBI needs better support (YONO),service,-0.395,negative,1,2,18822,TRUE,TRUE,561,"Chennai, India"
Siddharth,PNB,Public,Twitter,2024-06-24T08:25:40,"UPI failed on PNB, very frustrating #banking",failure,-0.349,negative,2,2,1025,FALSE,FALSE,,"Chennai, India"
Ananya,SBI,Public,Twitter,2024-09-14T17:54:23,SBI app shows error during checkout #DigitalBanking,failure,-0.296,negative,0,0,4672,FALSE,FALSE,,"Delhi, India"
Vihaan,PNB,Public,Twitter,2025-09-04T19:33:59,Delay in transaction confirmation on PNB,speed,-0.212,negative,3,1,7263,FALSE,FALSE,,"Kolkata, India"
Siddharth,HDFC Bank,Private,Twitter,2025-03-03T20:15:54,HDFC Bank app crashed while transferring funds #UPI,failure,-1,negative,1,1,9093,TRUE,TRUE,117,"Bengaluru, India"
Siddharth,Axis Bank,Private,Twitter,2024-12-21T21:01:20,"UPI failed on Axis Bank, very frustrating",failure,-0.07,neutral,4,1,15006,FALSE,FALSE,,"Kolkata, India"
Ishaan,ICICI Bank,Private,Twitter,2025-06-29T07:55:03,ICICI Bank transactions are slower during peak hours,speed,-0.487,negative,0,0,5832,FALSE,TRUE,225,"Mumbai, India"
Varun,PNB,Public,Twitter,2025-01-17T16:34:29,PNB app crashed while transferring funds,failure,-0.497,negative,3,0,16015,TRUE,TRUE,131,"Chennai, India"
Rahul,Axis Bank,Private,Twitter,2024-11-17T23:30:13,Chatbot couldn't help me — Axis Bank needs better support,service,-0.226,negative,1,0,6484,FALSE,FALSE,,"Chennai, India"
Ishaan,SBI,Public,Twitter,2024-08-04T21:50:38,Great rewards from SBI on UPI payments,promotion,0.333,positive,5,0,6861,FALSE,TRUE,378,"Delhi, India"
Sneha,ICICI Bank,Private,Twitter,2024-09-02T08:58:05,Claimed an offer from ICICI Bank and it worked seamlessly #DigitalBanking,promotion,0.019,neutral,2,0,4773,FALSE,TRUE,45,"Bengaluru, India"
Meera,PNB,Public,Twitter,2024-10-27T02:47:49,PNB payment completed instantly — smooth!,speed,-0.316,negative,3,2,5223,FALSE,FALSE,,"Hyderabad, India"
Sneha,ICICI Bank,Private,Twitter,2024-11-21T20:19:53,Transaction failed on ICICI Bank UPI — money debited but not credited,failure,-0.659,negative,0,0,18959,FALSE,TRUE,29,"Pune, India"
Rohit,HDFC Bank,Private,Twitter,2025-07-03T18:26:42,HDFC Bank transactions are slower during peak hours #banking,speed,-0.571,negative,1,0,14547,TRUE,FALSE,,"Pune, India"
Vihaan,Bank of Baroda,Public,Twitter,2025-09-07T15:02:45,Bank of Baroda app shows error during checkout,failure,-0.408,negative,6,1,10219,TRUE,FALSE,,"Mumbai, India"
Ishaan,ICICI Bank,Private,Twitter,2025-06-15T02:16:18,ICICI Bank app shows error during checkout #UPI,failure,-0.048,neutral,3,0,17110,TRUE,FALSE,,"Kolkata, India"
Sowmya,ICICI Bank,Private,Twitter,2024-08-17T03:58:55,Claimed an offer from ICICI Bank and it worked seamlessly,promotion,0.48,positive,2,1,19372,FALSE,FALSE,,"Kolkata, India"
Sai,SBI,Public,Twitter,2024-08-21T09:03:20,SBI/Banks: SBI seems inconsistent with speed,speed,-0.071,neutral,0,0,14328,FALSE,FALSE,,"Delhi, India"
Ishaan,HDFC Bank,Private,Twitter,2025-10-27T09:37:51,HDFC Bank app shows error during checkout,failure,-0.71,negative,2,1,15533,FALSE,TRUE,70,"Kolkata, India"
Ishaan,Axis Bank,Private,Twitter,2025-10-20T17:17:01,Can't complete payment on Axis Bank. UPI timeout happened #Cashback,failure,-0.297,negative,1,1,2323,FALSE,FALSE,,"Bengaluru, India"
Ishita,Axis Bank,Private,Twitter,2025-01-07T10:50:08,Long IVR wait time for Axis Bank. Very annoying,service,-0.021,neutral,4,3,524,TRUE,FALSE,,"Hyderabad, India"
Ananya,SBI,Public,Twitter,2024-10-12T15:21:36,Great rewards from SBI on UPI payments,promotion,0.071,neutral,1,0,17889,TRUE,FALSE,,
Krishna,Bank of Baroda,Public,Twitter,2025-04-04T00:27:00,"Bank of Baroda promo gave instant discount, impressive",promotion,0.645,positive,2,0,17572,FALSE,FALSE,,"Hyderabad, India"
Rohit,HDFC Bank,Private,Twitter,2025-08-24T20:21:08,Chatbot couldn't help me — HDFC Bank needs better support,service,-0.951,negative,1,0,1675,FALSE,TRUE,79,"Kolkata, India"
Amit,Bank of Baroda,Public,Twitter,2024-05-24T00:27:51,"UPI failed on Bank of Baroda, very frustrating",failure,-0.233,negative,5,1,2670,FALSE,FALSE,,"Delhi, India"
Aditya,Axis Bank,Private,Twitter,2024-10-30T08:47:12,Delay in transaction confirmation on Axis Bank,speed,0.114,positive,1,1,6017,FALSE,FALSE,,"Chennai, India"
Ishaan,HDFC Bank,Private,Twitter,2025-07-08T03:38:57,HDFC Bank customer service resolved my issue quickly #banking,service,-0.174,negative,2,2,9501,FALSE,FALSE,,"Bengaluru, India"
Divya,PNB,Public,Twitter,2025-06-10T03:13:13,PNB app shows error during checkout,failure,-0.467,negative,0,0,17313,FALSE,FALSE,,"Mumbai, India"
Aditya,Bank of Baroda,Public,Twitter,2024-11-27T06:58:25,Long IVR wait time for Bank of Baroda. Very annoying,service,-0.385,negative,6,1,833,FALSE,FALSE,,"Hyderabad, India"
Kavya,HDFC Bank,Private,Twitter,2025-07-07T20:56:15,"HDFC Bank promo gave instant discount, impressive",promotion,0.65,positive,2,0,5743,FALSE,TRUE,157,"Hyderabad, India"
Rohit,PNB,Public,Twitter,2024-09-21T18:16:43,Alert: fraudulent transaction noticed on my PNB account,fraud,-0.511,negative,3,2,10205,FALSE,FALSE,,"Mumbai, India"
Aditi,HDFC Bank,Private,Twitter,2025-04-23T03:35:50,Delay in transaction confirmation on HDFC Bank,speed,-0.956,negative,1,1,18128,FALSE,TRUE,53,"Pune, India"
Radhika,Bank of Baroda,Public,Twitter,2024-10-20T10:06:46,Bank of Baroda offered helpful service at the branch and online #UPI,service,-0.299,negative,53,0,11494,TRUE,TRUE,509,"Bengaluru, India"
Kavya,PNB,Public,Twitter,2025-02-19T16:50:13,Long IVR wait time for PNB. Very annoying #UPI,service,-0.396,negative,1,0,1471,FALSE,TRUE,40,"Kolkata, India"
Mahesh,Axis Bank,Private,Twitter,2025-02-02T15:08:19,Axis Bank app showing unknown beneficiary - possible fraud (Axis Mobile),fraud,-0.834,negative,4,0,11770,FALSE,TRUE,16,"Kolkata, India"
Karan,HDFC Bank,Private,Twitter,2024-07-24T15:50:14,HDFC Bank transactions are slower during peak hours,speed,-1,negative,2,0,17065,FALSE,TRUE,65,"Bengaluru, India"
Divya,ICICI Bank,Private,Twitter,2024-12-09T13:15:39,ICICI Bank app crashed while transferring funds,failure,0.275,positive,2,2,13413,FALSE,FALSE,,"Kolkata, India"
Varun,SBI,Public,Twitter,2024-09-14T05:23:25,Delay in transaction confirmation on SBI #BankDown (YONO),speed,-0.581,negative,5,1,4971,FALSE,FALSE,,"Delhi, India"
Aditya,Bank of Baroda,Public,Twitter,2025-04-30T18:50:52,Bank of Baroda payment completed instantly — smooth!,speed,-0.548,negative,3,1,14112,FALSE,FALSE,,"Pune, India"
Manish,PNB,Public,Twitter,2024-05-25T11:19:44,Great rewards from PNB on UPI payments,promotion,0.082,neutral,3,0,15936,FALSE,FALSE,,"Chennai, India"
Keerthi,HDFC Bank,Private,Twitter,2025-06-21T15:23:06,Reached out to HDFC Bank support on Twitter but no reply,service,0.044,neutral,3,0,18552,FALSE,TRUE,1,"Delhi, India"
Karan,HDFC Bank,Private,Twitter,2024-12-06T20:52:12,HDFC Bank's new promo is tempting — good job #banking (HDFC app),promotion,0.001,neutral,9,2,17274,FALSE,FALSE,,"Chennai, India"
Pooja,Bank of Baroda,Public,Twitter,2025-08-21T02:01:32,Delay in transaction confirmation on Bank of Baroda #UPI,speed,-0.942,negative,0,0,16011,FALSE,FALSE,,
Ishita,SBI,Public,Twitter,2025-07-12T09:34:06,SBI app shows error during checkout,failure,0.276,positive,0,0,16053,FALSE,FALSE,,"Mumbai, India"
Aditi,Axis Bank,Private,Twitter,2025-04-19T13:32:02,"UPI failed on Axis Bank, very frustrating",failure,-0.183,negative,2,1,8407,FALSE,FALSE,,"Pune, India"
Varun,SBI,Public,Twitter,2025-02-17T12:25:39,Great rewards from SBI on UPI payments,promotion,0.718,positive,0,0,12896,FALSE,FALSE,,"Bengaluru, India"
Anjali,Axis Bank,Private,Twitter,2025-07-23T07:37:50,Axis Bank payment completed instantly — smooth!,speed,-0.433,negative,3,0,13840,TRUE,FALSE,,"Mumbai, India"
Aarav,Bank of Baroda,Public,Twitter,2025-03-20T06:54:59,Bank of Baroda app shows error during checkout,failure,-0.445,negative,1,2,1418,FALSE,FALSE,,"Kolkata, India"
Amit,ICICI Bank,Private,Twitter,2024-11-17T02:22:46,"ICICI Bank promo gave instant discount, impressive",promotion,-0.05,neutral,4,1,16966,FALSE,FALSE,,"Delhi, India"
Sneha,PNB,Public,Twitter,2025-02-10T02:27:34,Chatbot couldn't help me — PNB needs better support,service,-0.068,neutral,3,0,19671,FALSE,FALSE,,"Pune, India"
Pranav,Axis Bank,Private,Twitter,2024-07-18T03:29:49,Axis Bank customer service resolved my issue quickly,service,0.142,positive,1,4,12648,FALSE,TRUE,16,
Radhika,Axis Bank,Private,Twitter,2024-12-11T12:19:45,Reached out to Axis Bank support on Twitter but no reply,service,-0.805,negative,1,0,4693,TRUE,TRUE,4,"Pune, India"
Krishna,HDFC Bank,Private,Twitter,2024-08-16T01:54:55,Great rewards from HDFC Bank on UPI payments #BankDown,promotion,0.042,neutral,0,0,13482,FALSE,FALSE,,"Mumbai, India"
Siddharth,ICICI Bank,Private,Twitter,2025-02-27T17:52:10,"UPI failed on ICICI Bank, very frustrating",failure,0.194,positive,4,3,15176,FALSE,TRUE,33,"Chennai, India"
Manish,Bank of Baroda,Public,Twitter,2025-05-28T04:07:40,Got a suspicious message claiming to be from Bank of Baroda about OTP,fraud,-0.2,negative,4,1,405,FALSE,FALSE,,"Delhi, India"
Amit,ICICI Bank,Private,Twitter,2024-10-20T14:56:21,ICICI Bank offered helpful service at the branch and online,service,0.164,positive,1,0,13060,FALSE,FALSE,,"Bengaluru, India"
Krishna,SBI,Public,Twitter,2025-11-11T19:22:22,"UPI failed on SBI, very frustrating #UPI",failure,-0.17,negative,3,2,9792,FALSE,FALSE,,"Delhi, India"
Sai,SBI,Public,Twitter,2025-01-20T02:09:41,Long IVR wait time for SBI. Very annoying,service,-0.381,negative,4,1,14229,FALSE,FALSE,,"Pune, India"
Manish,SBI,Public,Twitter,2025-09-01T10:59:59,Great rewards from SBI on UPI payments,promotion,0.673,positive,2,2,10564,FALSE,FALSE,,"Pune, India"
Vivaan,PNB,Public,Twitter,2025-11-09T08:11:40,SBI/Banks: PNB seems inconsistent with speed,speed,-1,negative,1,1,17160,FALSE,TRUE,230,"Bengaluru, India"
Lakshmi,HDFC Bank,Private,Twitter,2025-01-10T07:22:26,Loving the cashback offer on HDFC Bank app today!,promotion,0.355,positive,3,0,16162,FALSE,FALSE,,"Mumbai, India"
Ananya,Axis Bank,Private,Twitter,2024-11-11T18:33:25,Axis Bank transactions are slower during peak hours,speed,-0.171,negative,1,2,9839,TRUE,FALSE,,"Pune, India"
Radhika,PNB,Public,Twitter,2025-06-12T20:48:10,Transaction failed on PNB UPI — money debited but not credited,failure,-0.737,negative,2,2,9229,TRUE,FALSE,,"Bengaluru, India"
Rohit,Axis Bank,Private,Twitter,2024-09-10T20:48:10,Axis Bank payment completed instantly — smooth!,speed,-0.215,negative,2,1,14089,FALSE,FALSE,,"Delhi, India"
Aditi,SBI,Public,Twitter,2025-10-16T06:30:16,Possible phishing attempt related to SBI detected,fraud,-0.41,negative,6,0,2464,FALSE,FALSE,,"Delhi, India"
Aarav,HDFC Bank,Private,Twitter,2025-10-20T15:17:03,Reached out to HDFC Bank support on Twitter but no reply #fraudAlert,service,-0.028,neutral,1,1,16672,TRUE,FALSE,,"Delhi, India"
Keerthi,Bank of Baroda,Public,Twitter,2024-07-27T07:11:59,Reached out to Bank of Baroda support on Twitter but no reply,service,-0.38,negative,3,1,4676,FALSE,TRUE,110,
Riya,ICICI Bank,Private,Twitter,2024-12-18T13:10:00,Reached out to ICICI Bank support on Twitter but no reply,service,-0.236,negative,6,0,18905,TRUE,FALSE,,"Chennai, India"
Rohit,SBI,Public,Twitter,2024-11-19T18:28:16,Why is SBI taking so long to process UPI? (YONO),speed,-1,negative,1,1,2190,FALSE,FALSE,,
Siddharth,Axis Bank,Private,Twitter,2024-09-24T23:27:31,Can't complete payment on Axis Bank. UPI timeout happened,failure,-0.185,negative,4,1,6671,FALSE,FALSE,,"Chennai, India"
Sowmya,PNB,Public,Twitter,2025-09-02T04:02:19,SBI/Banks: PNB seems inconsistent with speed,speed,-0.859,negative,2,1,7021,TRUE,FALSE,,"Delhi, India"
Manish,HDFC Bank,Private,Twitter,2024-05-27T12:43:58,Delay in transaction confirmation on HDFC Bank #banking,speed,-0.432,negative,3,3,6003,FALSE,TRUE,45,"Bengaluru, India"
Ishita,PNB,Public,Twitter,2024-11-10T21:32:49,PNB offered helpful service at the branch and online,service,-0.044,neutral,3,0,12997,FALSE,TRUE,5,"Bengaluru, India"
Rohit,SBI,Public,Twitter,2024-11-24T17:06:13,Transaction failed on SBI UPI — money debited but not credited #banking,failure,-0.039,neutral,1,1,19197,FALSE,FALSE,,"Chennai, India"
Vivaan,SBI,Public,Twitter,2025-09-26T17:36:58,SBI app crashed while transferring funds,failure,0.171,positive,4,1,2429,FALSE,TRUE,289,"Hyderabad, India"
Harini,Axis Bank,Private,Twitter,2024-08-09T04:49:53,Possible phishing attempt related to Axis Bank detected,fraud,0.517,positive,3,1,7175,TRUE,TRUE,37,
Karan,Bank of Baroda,Public,Twitter,2024-10-06T12:28:42,Delay in transaction confirmation on Bank of Baroda,speed,-0.256,negative,1,2,9380,FALSE,FALSE,,
Diya,PNB,Public,Twitter,2024-11-22T15:12:51,Transaction failed on PNB UPI — money debited but not credited #Cashback,failure,0.128,positive,2,1,3423,FALSE,TRUE,75,"Mumbai, India"
Saanvi,Bank of Baroda,Public,Twitter,2025-10-25T03:03:02,Bank of Baroda customer service resolved my issue quickly,service,0.329,positive,0,0,9203,FALSE,FALSE,,"Bengaluru, India"
Ishita,SBI,Public,Twitter,2025-08-21T22:26:21,SBI app shows error during checkout #Cashback,failure,0.479,positive,1,4,11765,FALSE,FALSE,,"Kolkata, India"
Arjun,SBI,Public,Twitter,2024-06-25T09:50:28,Delay in transaction confirmation on SBI,speed,-1,negative,0,0,15194,TRUE,FALSE,,"Pune, India"
Aarav,ICICI Bank,Private,Twitter,2025-07-04T22:01:18,Chatbot couldn't help me — ICICI Bank needs better support,service,-0.138,negative,1,2,9989,TRUE,TRUE,2,"Kolkata, India"
Varun,Bank of Baroda,Public,Twitter,2025-06-12T01:05:18,"UPI failed on Bank of Baroda, very frustrating",failure,-0.264,negative,4,1,1963,TRUE,TRUE,57,"Mumbai, India"
Keerthi,Bank of Baroda,Public,Twitter,2025-05-20T12:22:21,Transaction failed on Bank of Baroda UPI — money debited but not credited,failure,0.207,positive,2,1,16718,FALSE,FALSE,,"Hyderabad, India"
Sowmya,ICICI Bank,Private,Twitter,2024-10-13T12:36:04,ICICI Bank customer service resolved my issue quickly,service,-0.811,negative,2,1,9457,TRUE,TRUE,8,"Bengaluru, India"
Saanvi,Bank of Baroda,Public,Twitter,2025-01-18T06:18:06,"UPI failed on Bank of Baroda, very frustrating",failure,-0.192,negative,0,0,8672,FALSE,FALSE,,"Delhi, India"
Rohit,Axis Bank,Private,Twitter,2025-10-24T02:55:00,Got a suspicious message claiming to be from Axis Bank about OTP,fraud,0.262,positive,1,1,11599,FALSE,TRUE,71,"Delhi, India"
Harini,PNB,Public,Twitter,2024-09-25T16:24:08,"PNB promo gave instant discount, impressive",promotion,0.354,positive,3,3,15071,FALSE,FALSE,,
Priya,Bank of Baroda,Public,Twitter,2025-04-30T13:21:16,Alert: fraudulent transaction noticed on my Bank of Baroda account,fraud,0.013,neutral,1,2,1929,FALSE,FALSE,,"Pune, India"
Vivaan,Bank of Baroda,Public,Twitter,2024-12-14T13:01:53,Bank of Baroda app crashed while transferring funds,failure,-0.797,negative,2,1,6662,FALSE,FALSE,,"Pune, India"
Krishna,SBI,Public,Twitter,2025-08-20T04:55:09,Long IVR wait time for SBI. Very annoying,service,-1,negative,5,2,12023,FALSE,FALSE,,"Bengaluru, India"
Suresh,SBI,Public,Twitter,2025-09-30T21:44:23,Alert: fraudulent transaction noticed on my SBI account #fraudAlert,fraud,-0.539,negative,3,1,13529,FALSE,FALSE,,"Bengaluru, India"
Sneha,PNB,Public,Twitter,2024-06-24T06:31:48,SBI/Banks: PNB seems inconsistent with speed,speed,-1,negative,2,1,7431,TRUE,FALSE,,"Kolkata, India"
Ishaan,Axis Bank,Private,Twitter,2024-08-04T08:07:15,Axis Bank offered helpful service at the branch and online #banking,service,-0.3,negative,1,1,13654,TRUE,TRUE,39,
Siddharth,Bank of Baroda,Public,Twitter,2025-02-03T12:59:08,Bank of Baroda payment completed instantly — smooth!,speed,0.049,neutral,3,0,5713,FALSE,FALSE,,"Delhi, India"
Vikram,SBI,Public,Twitter,2025-03-17T04:43:22,Transaction failed on SBI UPI — money debited but not credited,failure,-0.193,negative,1,0,14090,FALSE,FALSE,,
Karan,SBI,Public,Twitter,2024-11-08T09:41:23,Transaction failed on SBI UPI — money debited but not credited #UPI,failure,-0.243,negative,1,2,19940,FALSE,FALSE,,"Kolkata, India"
Pooja,PNB,Public,Twitter,2024-11-06T09:21:21,"UPI failed on PNB, very frustrating",failure,-0.242,negative,1,2,13713,FALSE,FALSE,,
Saanvi,ICICI Bank,Private,Twitter,2025-06-12T04:33:35,Chatbot couldn't help me — ICICI Bank needs better support,service,-0.242,negative,2,0,11888,FALSE,TRUE,2,"Pune, India"
